worker,source_file,recording_type,window_number,window_start_seconds,window_end_seconds,window_center_seconds,samples_in_window,primary_label,event_subtype,accel_mean_g,accel_std_g,accel_min_g,accel_max_g,accel_range_g,gyro_mean_dps,gyro_std_dps,gyro_max_dps,jerk_mean_g_per_second,jerk_std_g_per_second,jerk_max_g_per_second,sma_g,gyro_sma_dps,orientation_change_deg,axis_accel_std_total_g
hong_jean,motion_data (hj).csv,normal_work,233,116.458,117.458,116.958,25,normal,normal_work,1.00536,0.01972,0.97868,1.07251,0.09383,54.47172,48.982,163.54323,0.26021,0.29127,1.0265,1.52589,83.11658,5.13574,0.09343
hong_jean,motion_data (hj).csv,normal_work,234,116.958,117.958,117.458,25,normal,normal_work,1.02092,0.05079,0.97868,1.16569,0.187,74.48276,50.72695,163.54323,0.606,1.04041,4.26949,1.59356,112.00383,12.34437,0.21197
hong_jean,motion_data (hj).csv,normal_work,235,117.458,118.458,117.958,25,normal,normal_work,1.02332,0.05487,0.92818,1.16569,0.23751,57.87977,49.84636,157.23235,0.65052,1.06772,4.26949,1.61663,82.03353,17.14042,0.17807
hong_jean,motion_data (hj).csv,normal_work,236,117.958,118.958,118.458,25,normal,normal_work,1.0124,0.05513,0.90643,1.12654,0.22011,76.50104,42.63325,157.23235,1.02469,1.09028,4.62894,1.53367,107.66858,5.55139,0.16944
hong_jean,motion_data (hj).csv,normal_work,237,118.458,119.458,118.958,25,normal,normal_work,0.99021,0.05965,0.87978,1.12654,0.24677,76.28212,35.36423,132.99908,1.18912,1.1802,4.62894,1.48204,106.27686,6.93403,0.19949
hong_jean,motion_data (hj).csv,normal_work,238,118.958,119.958,119.458,25,normal,normal_work,0.99946,0.05821,0.87978,1.09947,0.2197,88.33347,60.74131,248.77217,0.89557,0.95863,3.35974,1.54124,123.97076,28.5837,0.22176
kwanteng,KT_Fall_cleaned.csv,fall_like,17,14.366,15.366,14.866,25,fall,fall_recovery,1.01933,0.07996,0.87003,1.14827,0.27824,84.90219,53.63121,207.4091,1.18657,1.2251,4.13199,1.2889,128.54857,114.07716,0.63317
kwanteng,KT_Fall_cleaned.csv,fall_like,18,14.866,15.866,15.366,25,fall,fall_recovery,1.3061,0.72113,0.75218,3.04519,2.29301,224.74243,173.64501,585.69352,4.81429,11.80709,44.60436,1.85352,320.61665,81.8174,1.10681
kwanteng,KT_Fall_cleaned.csv,fall_like,19,15.366,16.366,15.866,25,fall,fall_recovery,1.37037,0.76905,0.49231,3.04519,2.55288,474.38061,235.36776,1129.87079,7.12839,11.5649,44.60436,2.02817,681.14506,20.03423,1.096
kwanteng,KT_Fall_cleaned.csv,fall_like,20,15.866,16.866,16.366,25,fall,fall_recovery,1.04558,0.34544,0.49231,1.98043,1.48812,347.68838,304.07372,1129.87079,3.45498,3.67135,13.50258,1.47638,509.08932,97.46575,0.72921
kwanteng,KT_Fall_cleaned.csv,fall_like,21,16.366,17.366,16.866,25,fall,fall_recovery,0.9802,0.13379,0.7437,1.2568,0.51309,105.52229,53.4163,327.4709,1.91112,2.03334,6.98123,1.33585,158.74267,26.28043,0.33747
kwanteng,KT_Fall_cleaned.csv,fall_like,22,16.866,17.866,17.366,25,fall,fall_recovery,1.00972,0.16162,0.7437,1.31367,0.56996,100.71461,38.74735,200.11434,2.70186,2.8164,10.03551,1.34909,144.917,9.70376,0.37198
kwanteng,KT_NearMissed_cleaned.csv,near_miss,23,14.685,15.685,15.185,25,near_miss,near_miss,1.05588,0.18235,0.80944,1.56906,0.75962,94.06287,46.65228,194.02867,2.39032,1.74006,5.97806,1.38112,125.98667,32.45723,0.37699
kwanteng,KT_NearMissed_cleaned.csv,near_miss,24,15.185,16.185,15.685,25,near_miss,near_miss,1.2798,0.62812,0.44426,2.7492,2.30495,110.04684,61.71402,225.19905,4.44302,4.48856,19.26905,1.77317,147.72654,12.99737,0.94922
kwanteng,KT_NearMissed_cleaned.csv,near_miss,25,15.685,16.685,16.185,25,near_miss,near_miss,1.99593,1.06707,0.44426,4.01486,3.5706,209.44851,213.7425,1130.86639,8.01866,8.88277,44.92667,2.59592,298.01489,14.5588,1.72995
kwanteng,KT_NearMissed_cleaned.csv,near_miss,26,16.185,17.185,16.685,25,near_miss,near_miss,2.02471,1.06985,0.6675,4.01486,3.34736,360.20312,270.5752,1130.86639,9.43063,9.70967,44.92667,2.56989,485.25255,64.83558,1.90767
kwanteng,KT_NearMissed_cleaned.csv,near_miss,27,16.685,17.685,17.185,25,near_miss,near_miss,1.38837,0.66071,0.54571,3.49315,2.94744,258.81266,247.00278,915.84732,7.38566,6.42417,31.83742,1.86156,337.21463,58.46334,1.17976
kwanteng,KT_NearMissed_cleaned.csv,near_miss,28,17.185,18.185,17.685,25,near_miss,near_miss,1.16799,0.31447,0.54571,1.81494,1.26923,90.73254,22.44806,128.89913,5.29711,3.18567,11.89915,1.62759,128.57441,41.7913,0.52937
kwanteng,KT_Normal.csv,normal_work,1,1.029,2.029,1.529,25,normal,normal_work,1.05152,0.11194,0.7474,1.17918,0.43178,157.5113,59.19491,256.85647,1.74698,1.68214,5.16228,1.59971,245.34703,47.09084,0.39044
kwanteng,KT_Normal.csv,normal_work,2,1.529,2.529,2.029,25,normal,normal_work,1.00325,0.13865,0.69023,1.20241,0.51219,122.38077,67.05287,256.85647,2.66431,1.95348,7.67441,1.33221,192.75499,43.31683,0.35602
kwanteng,KT_Normal.csv,normal_work,3,2.029,3.029,2.529,25,normal,normal_work,1.01298,0.11583,0.69023,1.20241,0.51219,57.7099,26.277,104.08031,2.048,1.89698,7.67441,1.34034,88.78434,34.62331,0.29988
kwanteng,KT_Normal.csv,normal_work,4,2.529,3.529,3.029,25,normal,normal_work,1.0218,0.12235,0.67654,1.22726,0.55072,58.69987,39.45197,142.62262,1.59496,1.70557,6.29578,1.43309,85.16842,13.95208,0.19965
kwanteng,KT_Normal.csv,normal_work,5,3.029,4.029,3.529,25,normal,normal_work,1.10945,0.26116,0.67654,1.81681,1.14028,81.69632,47.66346,161.64923,2.82854,3.08028,12.30333,1.60542,116.97612,11.40312,0.32113
kwanteng,KT_Normal.csv,normal_work,6,3.529,4.529,4.029,25,normal,normal_work,1.12981,0.31088,0.67151,1.81681,1.14531,126.18207,63.7559,239.37564,3.705,3.25641,12.30333,1.64564,180.64401,32.26119,0.53691
kwanteng,KT_Normal.csv,normal_work,7,4.029,5.029,4.529,25,normal,normal_work,0.97357,0.31372,0.44788,1.50966,1.06177,179.99593,80.50421,326.59169,4.53138,3.98679,16.63155,1.46608,266.03359,9.18706,0.48633
kwanteng,KT_Normal.csv,normal_work,8,4.529,5.529,5.029,25,normal,normal_work,0.97349,0.35179,0.44788,1.73763,1.28975,247.89847,143.20251,477.17482,5.94261,5.36613,16.63155,1.53702,382.30782,109.55538,0.83313
kwanteng,KT_Normal.csv,normal_work,9,5.029,6.029,5.529,25,normal,normal_work,1.01107,0.27541,0.46553,1.73763,1.2721,175.388,169.29941,477.17482,4.00662,4.95408,16.53594,1.62685,274.16983,72.71255,0.55247
kwanteng,KT_Normal.csv,normal_work,10,5.529,6.529,6.029,25,normal,normal_work,0.9919,0.0696,0.87658,1.13544,0.25885,40.03102,19.12173,82.18411,0.93321,1.05689,3.52693,1.57085,62.4805,6.36844,0.16658
kwanteng,KT_Normal.csv,normal_work,11,6.029,7.029,6.529,25,normal,normal_work,0.99958,0.03048,0.95964,1.07524,0.1156,25.93064,19.23865,82.18411,0.39565,0.44922,2.08371,1.59341,38.89601,15.04116,0.12406
kwanteng,KT_Normal.csv,normal_work,12,6.529,7.529,7.029,25,normal,normal_work,0.98365,0.01046,0.95978,1.01129,0.05151,12.30674,10.45075,35.71748,0.17904,0.20154,0.85516,1.61496,18.28337,3.8054,0.04429
kwanteng,KT_Normal.csv,normal_work,13,7.029,8.029,7.529,25,normal,normal_work,0.98357,0.01158,0.96881,1.02616,0.05734,11.34197,9.34134,45.77704,0.16234,0.24032,0.97432,1.58976,16.03628,7.24095,0.07303
kwanteng,KT_Normal.csv,normal_work,14,7.529,8.529,8.029,25,normal,normal_work,0.99902,0.0344,0.95715,1.09777,0.14062,28.55453,26.3832,97.33526,0.39209,0.39697,1.53488,1.60997,41.41955,9.42062,0.13733
kwanteng,KT_Normal.csv,normal_work,15,8.029,9.029,8.529,25,normal,normal_work,0.98344,0.05048,0.89303,1.09777,0.20474,58.34855,36.58478,139.15768,0.60034,0.41943,1.59224,1.59024,90.28303,31.83201,0.2175
kwanteng,KT_Normal.csv,normal_work,16,8.529,9.529,9.029,25,normal,normal_work,1.003,0.09549,0.89303,1.26157,0.36854,91.06594,31.85505,153.62935,1.37969,1.91033,9.06457,1.63258,139.61915,21.34333,0.24731
kwanteng,KT_Normal.csv,normal_work,17,9.029,10.029,9.529,25,normal,normal_work,1.04021,0.13128,0.78873,1.2683,0.47957,106.16407,38.35013,163.36178,1.85844,2.03314,9.06457,1.69387,157.16533,16.00988,0.29201
kwanteng,KT_Normal.csv,normal_work,18,9.529,10.529,10.029,25,normal,normal_work,1.05217,0.14528,0.78873,1.2683,0.47957,143.67607,89.60103,434.62466,2.00768,2.05042,9.04161,1.72158,188.84569,10.82869,0.32169
kwanteng,KT_Normal.csv,normal_work,19,10.029,11.029,10.529,25,normal,normal_work,1.03802,0.1042,0.78873,1.2497,0.46096,129.48813,91.57523,434.62466,1.35175,2.03945,9.04161,1.7144,176.92589,21.80745,0.241
kwanteng,KT_Normal.csv,normal_work,20,10.529,11.529,11.029,25,normal,normal_work,1.02416,0.04746,0.96178,1.13331,0.17154,67.41517,28.06216,112.31016,0.54335,0.6402,2.16366,1.70235,103.73519,22.93148,0.19311
kwanteng,KT_Normal.csv,normal_work,21,11.029,12.029,11.529,25,normal,normal_work,1.0185,0.0925,0.85791,1.25702,0.39911,65.69849,31.35372,143.99878,1.24486,1.29311,4.89317,1.71207,91.77206,21.1462,0.21147
kwanteng,KT_Normal.csv,normal_work,22,11.529,12.529,12.029,25,normal,normal_work,0.99084,0.08149,0.85791,1.25702,0.39911,79.05232,31.8713,143.99878,1.22285,1.36104,4.89317,1.67154,116.94106,18.29849,0.22104
kwanteng,KT_Normal.csv,normal_work,23,12.029,13.029,12.529,25,normal,normal_work,1.02133,0.07824,0.92306,1.25734,0.33428,61.66556,34.68299,141.05954,0.81312,1.30372,5.86453,1.70891,93.5776,30.45044,0.24667
kwanteng,KT_Normal.csv,normal_work,24,12.529,13.529,13.029,25,normal,normal_work,1.0379,0.10141,0.84303,1.25734,0.41431,69.18986,38.3686,138.24455,1.18861,1.46892,5.86453,1.63188,98.68086,40.82289,0.34236
kwanteng,KT_Normal.csv,normal_work,25,13.029,14.029,13.529,25,normal,normal_work,1.03473,0.09186,0.84303,1.2301,0.38707,108.52133,54.53087,274.63911,1.78203,1.31617,4.08431,1.55331,160.01751,23.57516,0.43155
kwanteng,KT_Normal.csv,normal_work,26,13.529,14.529,14.029,25,normal,normal_work,1.05147,0.11092,0.87742,1.24369,0.36627,86.86638,66.29926,274.63911,1.49136,1.44677,4.44059,1.53355,134.50237,7.6671,0.3344
kwanteng,KT_Normal.csv,normal_work,27,14.029,15.029,14.529,25,normal,normal_work,1.024,0.14813,0.81516,1.24369,0.42853,74.81422,40.92018,135.29138,1.20776,1.77818,5.94309,1.4682,109.6607,33.75525,0.32086
kwanteng,KT_Normal.csv,normal_work,28,14.529,15.529,15.029,25,normal,normal_work,1.05835,0.18702,0.81516,1.42557,0.61041,94.52141,29.38578,151.22994,1.86223,2.64763,11.93669,1.5101,140.29498,18.42032,0.37142
kwanteng,KT_Normal.csv,normal_work,29,15.029,16.029,15.529,25,normal,normal_work,1.17054,0.18192,0.93343,1.47703,0.5436,102.93639,61.09351,244.82302,1.96614,2.65761,11.93669,1.59179,158.51948,3.16203,0.35156
kwanteng,KT_Normal.csv,normal_work,30,15.529,16.529,16.029,25,normal,normal_work,1.06947,0.23891,0.59279,1.47703,0.88424,130.40501,86.02816,244.82302,2.52464,3.94752,16.18926,1.41801,206.194,22.09165,0.37276
kwanteng,KT_Normal.csv,normal_work,31,16.029,17.029,16.529,25,normal,normal_work,0.99113,0.2204,0.59279,1.43831,0.84552,115.91589,73.33938,234.62086,2.9007,3.88501,16.18926,1.34234,178.71261,15.48535,0.36151
kwanteng,KT_Normal.csv,normal_work,32,16.529,17.529,17.029,25,normal,normal_work,1.04887,0.24589,0.68831,1.45336,0.76505,98.22983,43.54181,184.45212,2.41399,2.62588,9.40523,1.41349,143.08579,25.48883,0.39403
kwanteng,KT_Normal.csv,normal_work,33,17.029,18.029,17.529,25,normal,normal_work,1.07136,0.24843,0.68831,1.4906,0.8023,102.1706,47.41818,184.45212,3.07604,3.46473,10.27298,1.42959,153.35241,22.75107,0.42574
kwanteng,KT_Normal.csv,normal_work,34,17.529,18.529,18.029,25,normal,normal_work,1.14072,0.22921,0.74229,1.4906,0.74831,93.85618,55.17562,189.0743,2.92488,3.36635,10.27298,1.51202,133.88798,5.72955,0.41294
kwanteng,KT_Normal.csv,normal_work,35,18.029,19.029,18.529,25,normal,normal_work,1.06851,0.27867,0.58549,1.41838,0.83288,89.81346,55.01754,189.0743,2.32139,3.25997,13.42156,1.40058,128.71546,42.14442,0.42526
kwanteng,KT_Normal.csv,normal_work,36,18.529,19.529,19.029,25,normal,normal_work,0.99673,0.22646,0.58549,1.34484,0.75935,101.30486,46.80872,178.25553,3.20899,4.16866,15.59347,1.30316,154.25746,8.69983,0.39438
kwanteng,KT_Normal.csv,normal_work,37,19.029,20.029,19.529,25,normal,normal_work,1.10208,0.25609,0.7211,1.50704,0.78593,95.47956,45.0904,178.25553,2.85644,4.19255,15.59347,1.40131,146.85344,12.72968,0.38949
kwanteng,KT_Normal.csv,normal_work,38,19.529,20.529,20.029,25,normal,normal_work,1.10616,0.24382,0.79491,1.50704,0.71213,69.84295,28.83335,162.56337,2.39158,2.95383,13.50725,1.42343,109.39402,26.36802,0.38869
kwanteng,KT_Normal.csv,normal_work,39,20.029,21.029,20.529,25,normal,normal_work,1.07815,0.16181,0.81105,1.31815,0.5071,86.02835,37.54367,155.09471,2.01381,2.17491,7.23191,1.38995,123.17931,15.64591,0.34738
kwanteng,KT_Normal.csv,normal_work,40,20.529,21.529,21.029,25,normal,normal_work,1.06289,0.25302,0.59228,1.48727,0.895,87.57481,45.03984,155.09471,2.5808,3.15422,10.75532,1.39792,125.24248,38.67565,0.42283
kwanteng,KT_Normal.csv,normal_work,41,21.029,22.029,21.529,25,normal,normal_work,1.05373,0.24245,0.59228,1.48727,0.895,83.7346,39.20807,155.09471,2.72271,3.16215,10.75532,1.42225,123.24265,10.68266,0.40942
kwanteng,KT_Normal.csv,normal_work,42,21.529,22.529,22.029,25,normal,normal_work,1.15902,0.19304,0.80728,1.39998,0.5927,92.68294,29.63099,141.04956,1.78986,2.75469,12.26475,1.44335,125.8229,10.00421,0.29106
kwanteng,KT_Normal.csv,normal_work,43,22.029,23.029,22.529,25,normal,normal_work,1.15656,0.25444,0.58086,1.42837,0.84751,75.30882,29.95682,141.04956,2.87374,2.95362,12.26475,1.47737,104.25884,19.94818,0.41428
kwanteng,KT_Normal.csv,normal_work,44,22.529,23.529,23.029,25,normal,normal_work,1.08754,0.23532,0.58086,1.46304,0.88218,76.11357,27.39128,126.05985,2.87858,2.46309,8.50486,1.41277,109.86426,18.77844,0.41549
kwanteng,KT_Normal.csv,normal_work,45,23.029,24.029,23.529,25,normal,normal_work,1.00619,0.27602,0.61976,1.47367,0.85391,85.13069,37.35101,167.34655,1.96295,2.77816,12.19646,1.286,119.94996,17.3019,0.37412
kwanteng,KT_Normal.csv,normal_work,46,23.529,24.529,24.029,25,normal,normal_work,0.99404,0.26072,0.61976,1.47367,0.85391,79.45447,41.46932,167.34655,2.94394,4.2054,17.90328,1.32853,113.37722,18.6696,0.37318
kwanteng,KT_Normal.csv,normal_work,47,24.029,25.029,24.529,25,normal,normal_work,1.13478,0.18483,0.88744,1.43009,0.54264,87.69023,42.22953,157.95095,2.76318,3.72941,17.90328,1.50683,124.84704,10.296,0.37175
kwanteng,KT_Normal.csv,normal_work,48,24.529,25.529,25.029,25,normal,normal_work,1.11718,0.2359,0.7625,1.45417,0.69167,97.32408,35.70388,157.95095,2.43782,3.94531,17.29176,1.50678,144.81795,22.72618,0.40504
kwanteng,KT_Normal.csv,normal_work,49,25.029,26.029,25.529,25,normal,normal_work,1.01734,0.18447,0.7625,1.45417,0.69167,91.84956,39.49539,179.99099,2.54743,3.92338,17.29176,1.33015,138.3518,11.41828,0.3281
kwanteng,KT_Normal.csv,normal_work,50,25.529,26.529,26.029,25,normal,normal_work,1.06421,0.12483,0.8427,1.35695,0.51425,83.97375,47.42715,179.99099,1.80644,1.48975,5.74067,1.32261,121.98589,4.19606,0.24813
kwanteng,KT_Normal.csv,normal_work,51,26.029,27.029,26.529,25,normal,normal_work,1.01908,0.14034,0.88017,1.35695,0.47677,106.68922,43.66443,163.00768,1.61095,1.89105,6.06672,1.33913,152.58666,21.47748,0.33648
kwanteng,KT_Normal.csv,normal_work,52,26.529,27.529,27.029,25,normal,normal_work,0.97508,0.10241,0.86992,1.17819,0.30827,109.68326,52.05004,203.0173,1.36112,1.88887,6.06672,1.30891,150.84605,28.54863,0.32212
kwanteng,KT_Normal.csv,normal_work,53,27.029,28.029,27.529,25,normal,normal_work,1.09414,0.15359,0.86992,1.37024,0.50032,92.46613,55.5433,203.0173,1.51814,1.91089,7.47224,1.42666,129.76006,12.13595,0.34982
kwanteng,KT_Normal.csv,normal_work,54,27.529,28.529,28.029,25,normal,normal_work,1.13099,0.15774,0.91422,1.37024,0.45602,99.69706,48.62821,179.00372,1.75939,2.02037,7.47224,1.53668,150.64796,22.98519,0.44983
kwanteng,KT_Normal.csv,normal_work,55,28.029,29.029,28.529,25,normal,normal_work,1.11328,0.19523,0.83133,1.47665,0.64532,91.26487,41.99847,179.00372,2.00452,2.14522,6.43136,1.49478,138.28155,19.40284,0.43511
kwanteng,KT_Normal.csv,normal_work,56,28.529,29.529,29.029,25,normal,normal_work,1.10284,0.25548,0.74443,1.61632,0.87189,99.50444,35.08458,155.5026,3.24128,4.24882,15.92859,1.45741,149.89238,26.0709,0.44897
kwanteng,KT_Normal.csv,normal_work,57,29.029,30.029,29.529,25,normal,normal_work,1.06319,0.22612,0.74443,1.61632,0.87189,101.86756,33.42693,155.01768,3.48374,4.00034,15.92859,1.4185,151.98058,4.41107,0.41397
kwanteng,KT_Normal.csv,normal_work,58,29.529,30.529,30.029,25,normal,normal_work,1.12441,0.19607,0.68468,1.41683,0.73215,95.74164,32.28539,151.28339,2.64314,2.35078,10.09634,1.44118,141.89301,4.77475,0.31484
kwanteng,KT_Normal.csv,normal_work,59,30.029,31.029,30.529,25,normal,normal_work,1.07675,0.24533,0.65935,1.41683,0.75747,89.62958,32.27288,151.28339,3.63552,3.53962,13.04122,1.39034,135.5224,15.13557,0.36868
kwanteng,KT_Normal.csv,normal_work,60,30.529,31.529,31.029,25,normal,normal_work,0.99944,0.21202,0.65935,1.41312,0.75376,67.47039,22.25218,117.17556,3.50527,3.22737,13.04122,1.26532,99.84447,19.71378,0.33319
kwanteng,KT_Normal.csv,normal_work,61,31.029,32.029,31.529,25,normal,normal_work,1.02438,0.21396,0.70001,1.39483,0.69482,84.34544,36.25075,158.17683,2.0887,1.82154,6.57779,1.30031,124.50546,22.87498,0.33971
kwanteng,KT_Normal.csv,normal_work,62,31.529,32.529,32.029,25,normal,normal_work,1.06963,0.21853,0.70001,1.42622,0.72621,89.49744,34.75648,158.17683,3.35272,3.69372,16.13261,1.39012,128.57117,8.71425,0.39548
kwanteng,KT_Normal.csv,normal_work,63,32.029,33.029,32.529,25,normal,normal_work,1.12933,0.16961,0.77277,1.42622,0.65345,72.87654,29.20697,147.71954,3.37141,3.61715,16.13261,1.40569,102.42349,6.9137,0.34185
kwanteng,KT_Normal.csv,normal_work,64,32.529,33.529,33.029,25,normal,normal_work,1.09861,0.21292,0.75792,1.37458,0.61667,76.62295,29.1001,147.71954,1.89579,2.52128,12.21355,1.40006,114.67672,28.50069,0.36883
kwanteng,KT_Normal.csv,normal_work,65,33.029,34.029,33.529,25,normal,normal_work,1.04076,0.18826,0.75792,1.37458,0.61667,82.18594,32.07636,160.2287,2.17848,2.6773,12.21355,1.38135,120.23252,5.55371,0.38594
kwanteng,KT_Normal.csv,normal_work,66,33.529,34.529,34.029,25,normal,normal_work,1.02252,0.10332,0.85863,1.27004,0.41141,80.52774,40.10595,160.2287,1.88937,1.92744,6.63675,1.29558,116.96581,16.92085,0.26015
kwanteng,KT_Normal.csv,normal_work,67,34.029,35.029,34.529,25,normal,normal_work,1.05316,0.1286,0.85863,1.2923,0.43367,74.99747,34.10298,145.64469,1.34243,1.66888,5.59561,1.32281,108.99158,17.46481,0.27482
kwanteng,KT_Normal.csv,normal_work,68,34.529,35.529,35.029,25,normal,normal_work,1.03886,0.12215,0.8857,1.2923,0.4066,64.07692,34.77333,176.31465,1.28178,1.65315,6.85283,1.26893,90.67898,16.59472,0.23376
kwanteng,KT_Normal.csv,normal_work,69,35.029,36.029,35.529,25,normal,normal_work,1.06403,0.10455,0.92531,1.26779,0.34248,63.75124,41.57019,176.31465,1.28196,1.51347,6.85283,1.26887,91.2333,8.00028,0.20318
kwanteng,KT_Normal.csv,normal_work,70,35.529,36.529,36.029,25,normal,normal_work,1.02759,0.11097,0.85488,1.26357,0.40869,73.287,37.47614,139.62259,1.10395,1.00185,2.85055,1.28102,100.28501,19.74591,0.24871
kwanteng,KT_Normal.csv,normal_work,71,36.029,37.029,36.529,25,normal,normal_work,0.99052,0.11271,0.85488,1.26068,0.40579,79.59992,41.24134,181.99101,1.83754,2.23006,8.47411,1.24431,109.80257,10.63807,0.26027
kwanteng,KT_Normal.csv,normal_work,72,36.529,37.529,37.029,25,normal,normal_work,1.07644,0.13566,0.87384,1.33909,0.46525,79.49332,39.68719,181.99101,2.03265,2.15428,8.47411,1.3356,114.66631,9.9599,0.26263
kwanteng,KT_Normal.csv,normal_work,73,37.029,38.029,37.529,25,normal,normal_work,1.09181,0.118,0.89627,1.33909,0.44282,70.32367,25.70248,128.57843,1.22242,0.98141,3.15447,1.39839,102.38586,30.98211,0.33055
kwanteng,KT_Normal.csv,normal_work,74,37.529,38.529,38.029,25,normal,normal_work,1.05953,0.1187,0.85417,1.26796,0.41379,63.71192,24.07446,105.3783,1.14878,1.12308,3.23472,1.38975,93.20865,11.53332,0.3478
kwanteng,KT_Normal.csv,normal_work,75,38.029,39.029,38.529,25,normal,normal_work,1.07985,0.17037,0.76864,1.34097,0.57233,76.82377,32.6656,136.55467,1.52746,1.53564,5.70685,1.38876,111.5933,6.51051,0.32544
kwanteng,KT_Normal.csv,normal_work,76,38.529,39.529,39.029,25,normal,normal_work,1.05162,0.20395,0.74384,1.34803,0.60419,78.26513,27.28903,136.55467,2.79447,3.18384,12.91372,1.38789,113.40558,12.49346,0.36804
kwanteng,KT_Normal.csv,normal_work,77,39.029,40.029,39.529,25,normal,normal_work,1.02672,0.17509,0.74384,1.36986,0.62602,63.57549,23.21505,118.32016,2.62539,3.09425,12.91372,1.2886,91.678,14.96442,0.31839
kwanteng,KT_Normal.csv,normal_work,78,39.529,40.529,40.029,25,normal,normal_work,1.02225,0.13247,0.87501,1.36986,0.49486,72.24959,32.60583,147.2135,1.3885,1.2011,4.95775,1.25499,103.52066,28.38373,0.27149
kwanteng,KT_Normal.csv,normal_work,79,40.029,41.029,40.529,25,normal,normal_work,1.03705,0.12717,0.83886,1.23079,0.39193,74.03624,34.3212,147.2135,1.9695,1.76138,5.70263,1.37466,108.33579,4.85941,0.34908
kwanteng,KT_Normal.csv,normal_work,80,40.529,41.529,41.029,25,normal,normal_work,1.09339,0.16746,0.83886,1.37701,0.53815,62.46138,36.99484,155.25494,1.87326,1.84069,5.70263,1.41963,91.32014,6.79668,0.36209
kwanteng,KT_Normal.csv,normal_work,81,41.029,42.029,41.529,25,normal,normal_work,1.0546,0.19781,0.82905,1.37701,0.54796,75.77414,40.59901,155.25494,1.49294,2.21811,8.58254,1.38727,107.78763,25.64332,0.37889
kwanteng,KT_Normal.csv,normal_work,82,41.529,42.529,42.029,25,normal,normal_work,1.03117,0.15036,0.82905,1.32151,0.49246,72.09244,32.99451,155.25494,1.88393,2.19074,8.58254,1.38646,104.3808,9.96262,0.37065
kwanteng,KT_Normal.csv,normal_work,83,42.029,43.029,42.529,25,normal,normal_work,1.0872,0.15012,0.89534,1.41339,0.51805,54.31512,20.6225,100.28375,1.46815,1.42944,4.88604,1.3725,81.03341,20.44278,0.30776
kwanteng,KT_Normal.csv,normal_work,84,42.529,43.529,43.029,25,normal,normal_work,1.05622,0.18283,0.84179,1.4134,0.57161,65.25516,22.43218,103.18126,1.41249,1.962,7.93291,1.29894,94.81111,15.94805,0.28683
kwanteng,KT_Normal.csv,normal_work,85,43.029,44.029,43.529,25,normal,normal_work,1.06052,0.15598,0.84179,1.4134,0.57161,82.20282,36.13257,185.92106,1.91385,2.26864,7.93291,1.37526,115.76465,14.76012,0.33813
kwanteng,KT_Normal.csv,normal_work,86,43.529,44.529,44.029,25,normal,normal_work,1.08142,0.1123,0.92358,1.34439,0.42081,58.95913,45.9325,185.92106,1.29504,1.72263,7.20075,1.35887,84.03675,8.36944,0.29292
kwanteng,KT_Normal.csv,normal_work,87,44.029,45.029,44.529,25,normal,normal_work,1.02773,0.09295,0.85344,1.1655,0.31206,54.37932,39.4607,142.89507,0.82776,1.24262,5.23621,1.23156,76.33544,9.66923,0.20768
kwanteng,KT_Normal.csv,normal_work,88,44.529,45.529,45.029,25,normal,normal_work,0.9903,0.11509,0.78316,1.1655,0.38235,91.76553,32.80287,142.89507,1.24321,1.98725,7.07747,1.25457,122.04246,25.02469,0.24847
kwanteng,KT_Normal.csv,normal_work,89,45.029,46.029,45.529,25,normal,normal_work,0.97678,0.1089,0.78316,1.15805,0.37489,89.70937,44.24088,184.85875,1.5523,2.08322,7.53277,1.22338,119.49756,16.17962,0.25838
kwanteng,KT_Normal.csv,normal_work,90,45.529,46.529,46.029,25,normal,normal_work,1.04789,0.08856,0.83825,1.15805,0.3198,73.14328,47.0858,184.85875,1.08319,1.47425,7.53277,1.25742,102.34416,4.83278,0.20427
kwanteng,KT_Normal.csv,normal_work,91,46.029,47.029,46.529,25,normal,normal_work,1.04484,0.14201,0.78575,1.23847,0.45272,62.29851,31.28657,131.26931,1.15563,2.13511,10.60836,1.34156,90.82261,12.54614,0.32412
kwanteng,KT_Normal.csv,normal_work,92,46.529,47.529,47.029,25,normal,normal_work,0.99163,0.13201,0.78575,1.23847,0.45272,69.31685,25.72523,117.97464,1.42727,2.40181,10.60836,1.31013,102.29925,33.60585,0.28964
kwanteng,KT_Normal.csv,normal_work,93,47.029,48.029,47.529,25,normal,normal_work,1.06586,0.14893,0.80449,1.33868,0.53419,83.50052,35.19298,152.70735,1.37919,2.11791,8.88577,1.34279,117.79575,12.01776,0.28286
kwanteng,KT_Normal.csv,normal_work,94,47.529,48.529,48.029,25,normal,normal_work,1.0758,0.1726,0.80449,1.33868,0.53419,70.28966,39.05465,152.70735,1.94282,2.20839,8.88577,1.38476,101.51312,12.34194,0.33453
kwanteng,KT_Normal.csv,normal_work,95,48.029,49.029,48.529,25,normal,normal_work,1.00663,0.1066,0.81492,1.2713,0.45638,55.75993,19.82273,93.30385,1.72786,1.77557,5.63403,1.26844,85.10248,21.78779,0.28093
kwanteng,KT_Normal.csv,normal_work,96,48.529,49.529,49.029,25,normal,normal_work,1.03907,0.09415,0.86217,1.23554,0.37337,63.93901,32.45868,145.63161,1.22677,1.23323,4.46129,1.25858,93.37313,9.70374,0.20315
